# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 435844
  28 0.275 6671.9 297.887
  29 0.285 5043 295.438
  30 0.295 5080.1 299.849
  31 0.305 6686.9 296.751
  32 0.315 5043 303.608
  33 0.325 5331.2 300.355
  34 0.335 5119 302.308
  35 0.345 3514.8 300.878
  36 0.355 3470.3 294.822
  37 0.365 3619.5 301.846
  38 0.375 3556.5 297.351
  39 0.385 5484.5 304.887
  40 0.395 5412.5 298.662
  41 0.405 5404.4 297.403
  42 0.415 5669.1 305.917
  43 0.425 6339 305.761
  44 0.435 4594.9 351.729
  45 0.445 88.3 367.996
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 29.5 14808.4
  57 0.565 4188.4 2663.15
  58 0.575 6586.6 329.249
  59 0.585 5550.1 299.324
  60 0.595 5451 301.616
  61 0.605 5668.8 298.601
  62 0.615 5252.7 302.496
  63 0.625 3619.2 297.946
  64 0.635 3640.8 298.93
  65 0.645 3552.9 312.988
  66 0.655 3450.3 295.322
  67 0.665 5046.9 292.581
  68 0.675 5452.8 304.41
  69 0.685 5043 302.626
  70 0.695 6621.4 306.244
  71 0.705 5145.6 297.479
  72 0.715 5043 303.711
  73 0.725 6565.7 303.963
  74 0.735 5201.3 305.005
  75 0.745 5043 303.657
  76 0.755 6095 296.442
  77 0.765 4023.4 295.94
  78 0.775 3564.2 305.473
  79 0.785 3246.7 299.29
  80 0.795 3578.4 295.21
  81 0.805 4015.2 293.649
  82 0.815 6075.1 303.461
  83 0.825 5043 299.512
  84 0.835 5177.6 294.15
  85 0.845 6589.4 302.17
  86 0.855 5043 296.005
  87 0.865 5113.4 300.669
  88 0.875 6653.6 295.006
  89 0.885 5043 305.461
  90 0.895 5422.3 299.284
  91 0.905 5155.1 295.742
  92 0.915 3635.8 295.506
  93 0.925 3283.5 296.5
  94 0.935 3400.4 305.649
  95 0.945 3387.8 297.736
  96 0.955 6313.1 297.475
  97 0.965 5043 302.21
  98 0.975 5043 295.664
  99 0.985 6724 292.367
  100 0.995 5043 305.177
80 100 435844
  1 0.005 5043 296.998
  2 0.015 6724 298.514
  3 0.025 5043 302.116
  4 0.035 5043 302.556
  5 0.045 6249.7 295.265
  6 0.055 3352.2 296.351
  7 0.065 3359.8 311.534
  8 0.075 3326.6 300.434
  9 0.085 3653.6 296.954
  10 0.095 5050.2 300.665
  11 0.105 5605.9 301.944
  12 0.115 5043 295.823
  13 0.125 6465.1 301.954
  14 0.135 5301.9 301.572
  15 0.145 5043 301.668
  16 0.155 6267.9 298.954
  17 0.165 5499.1 298.279
  18 0.175 5043 299.89
  19 0.185 5958.3 301.015
  20 0.195 4037.1 292.887
  21 0.205 3476.8 297.797
  22 0.215 3287.6 298.647
  23 0.225 3605.3 308.293
  24 0.235 3989.3 297.054
  25 0.245 6243.6 301.338
  26 0.255 5043 296.474
  27 0.265 5065.7 300.176
  28 0.275 6701.3 297.621
  29 0.285 5043 295.409
  30 0.295 5056.1 300.391
  31 0.305 6710.9 295.998
  32 0.315 5043 303.986
  33 0.325 5239 301.549
  34 0.335 5113.9 301.25
  35 0.345 3534.7 300.25
  36 0.355 3496.8 295.898
  37 0.365 3636.5 302.17
  38 0.375 3569.4 297.449
  39 0.385 5442.5 304.87
  40 0.395 5443.6 298.613
  41 0.405 5378.7 297.005
  42 0.415 5705.1 305.681
  43 0.425 6291.6 303.527
  44 0.435 4662.2 349.143
  45 0.445 90 318.799
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 31.1 1.72778e+06
  57 0.565 4253.6 172689
  58 0.575 6562.9 344.043
  59 0.585 5534.4 300.252
  60 0.595 5467.1 301.824
  61 0.605 5674 299.053
  62 0.615 5224.4 302.213
  63 0.625 3623.8 297.807
  64 0.635 3652.3 300.888
  65 0.645 3589.5 313.453
  66 0.655 3448.3 295.219
  67 0.665 5073.6 292.561
  68 0.675 5355 304.672
  69 0.685 5043 302.568
  70 0.695 6690.8 306.096
  71 0.705 5076.2 297.988
  72 0.715 5043 304.23
  73 0.725 6653.7 303.853
