# Chunk-averaged data for fix velocity_z and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vz
10 100 435844
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 27.6 -31.8098
  57 0.565 4117.3 -30.155
  58 0.575 6595.4 -29.9669
  59 0.585 5579.1 -30.0068
  60 0.595 5436.5 -30.0028
  61 0.605 5644.2 -30.018
  62 0.615 5303.6 -29.9624
  63 0.625 3615.2 -30.0341
  64 0.635 3628.7 -30.0047
  65 0.645 3487.9 -30.0575
  66 0.655 3476.2 -29.9902
  67 0.665 4988.7 -29.938
  68 0.675 5589.6 -30.0065
  69 0.685 5043 -30.0079
  70 0.695 6470.4 -29.9612
  71 0.705 5296.6 -30.0306
  72 0.715 5043 -30.0239
  73 0.725 6397.8 -30.0181
  74 0.735 5369.2 -29.971
  75 0.745 5043 -29.9844
  76 0.755 6021.3 -30.0496
  77 0.765 4033.4 -30.1325
  78 0.775 3509 -29.9992
  79 0.785 3285.4 -30.0095
  80 0.795 3596.4 -29.9521
  81 0.805 4028.4 -30.0821
  82 0.815 6124.1 -30.0149
  83 0.825 5043 -29.9846
  84 0.835 5121.9 -29.9536
  85 0.845 6645.1 -30.0425
  86 0.855 5043 -30.0346
  87 0.865 5089.1 -30.0001
  88 0.875 6677.9 -30.0071
  89 0.885 5043 -29.9642
  90 0.895 5374.9 -29.9554
  91 0.905 5168.8 -30.0055
  92 0.915 3643.9 -30.0157
  93 0.925 3269.9 -30.0124
  94 0.935 3433.3 -30.0145
  95 0.945 3385 -29.9465
  96 0.955 6322.2 -29.988
  97 0.965 5043 -29.9751
  98 0.975 5043 -30.0403
  99 0.985 6724 -29.9672
  100 0.995 5043 -29.9549
50 100 435844
  1 0.005 5043 29.9757
  2 0.015 6724 29.9821
  3 0.025 5043 29.95
  4 0.035 5043 29.9655
  5 0.045 6261.7 30.0056
  6 0.055 3339.3 29.9851
  7 0.065 3381.5 30.009
  8 0.075 3319.2 30.0734
  9 0.085 3639.3 29.9737
  10 0.095 5060 30.0242
  11 0.105 5597 30.034
  12 0.115 5043 30.0359
  13 0.125 6513.3 30.0332
  14 0.135 5253.7 30.03
  15 0.145 5043 30.0206
  16 0.155 6340.6 29.9975
  17 0.165 5426.4 30.0651
  18 0.175 5043 30.0062
  19 0.185 5995.1 29.956
  20 0.195 4023.8 30.0311
  21 0.205 3509.5 29.9973
  22 0.215 3274.5 29.9597
  23 0.225 3589.8 29.9744
  24 0.235 4002.5 30.038
  25 0.245 6202.8 29.9926
  26 0.255 5043 29.9344
  27 0.265 5082.6 30.0184
  28 0.275 6684.4 29.9954
  29 0.285 5043 29.9771
  30 0.295 5072.4 30.0192
  31 0.305 6694.6 30.0443
  32 0.315 5043 30.0348
  33 0.325 5298.8 30.0578
  34 0.335 5115.6 29.9856
  35 0.345 3527.2 30.0207
  36 0.355 3478.6 30.0131
  37 0.365 3625.3 29.9983
  38 0.375 3562 29.9797
  39 0.385 5469.2 29.987
  40 0.395 5423.5 30.0277
  41 0.405 5394 29.984
  42 0.415 5682.1 29.9637
  43 0.425 6322.7 29.9558
  44 0.435 4615.7 29.938
  45 0.445 89.3 30.293
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 29.1 -31.4516
  57 0.565 4206.4 -30.0787
  58 0.575 6581.6 -30.0102
  59 0.585 5546.1 -30.0082
  60 0.595 5453.7 -30.0047
  61 0.605 5673 -30.0141
  62 0.615 5243 -29.964
  63 0.625 3621.4 -30.033
  64 0.635 3642.9 -30.0002
  65 0.645 3562.9 -30.0655
  66 0.655 3456.1 -29.9728
  67 0.665 5049.2 -29.9537
  68 0.675 5424.6 -30.0013
  69 0.685 5043 -30.0086
  70 0.695 6645.5 -29.9631
  71 0.705 5121.5 -30.029
  72 0.715 5043 -30.0236
  73 0.725 6597 -30.0175
  74 0.735 5170 -29.9715
  75 0.745 5043 -29.9837
  76 0.755 6114.2 -30.0502
  77 0.765 4022.4 -30.1307
  78 0.775 3570.5 -30.0002
  79 0.785 3259.9 -29.995
  80 0.795 3555.2 -29.9711
  81 0.805 4021.4 -30.0727
  82 0.815 6054.4 -30.0181
  83 0.825 5043 -29.9852
  84 0.835 5195.9 -29.9554
  85 0.845 6571.1 -30.0417
  86 0.855 5043 -30.0361
  87 0.865 5122.9 -29.9959
  88 0.875 6644.1 -30.0086
  89 0.885 5043 -29.9653
  90 0.895 5440.2 -29.9582
  91 0.905 5143.2 -29.9983
  92 0.915 3645.9 -30.0217
  93 0.925 3272.6 -30.012
  94 0.935 3406.4 -30.0113
  95 0.945 3377.6 -29.9443
  96 0.955 6312.1 -29.9912
  97 0.965 5043 -29.975
