# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 442002
  60 0.595 5224.1 34512.2
  61 0.605 3318.4 204100
  62 0.615 6584.2 100501
  63 0.625 5049.2 130963
  64 0.635 6720.5 147560
  65 0.645 5046.9 65816.6
  66 0.655 6720.8 297.111
  67 0.665 5046.2 300.882
  68 0.675 6708.6 296.383
  69 0.685 5058.4 298.868
  70 0.695 6278.3 306.307
  71 0.705 4623.8 302.837
  72 0.715 3627.9 301.449
  73 0.725 3675 302.782
  74 0.735 3673 296.959
  75 0.745 3696.5 293.523
  76 0.755 6704.5 295.925
  77 0.765 5043 300.808
  78 0.775 6724 298.514
  79 0.785 5043 304.094
  80 0.795 6724 298.292
  81 0.805 5043 301.124
  82 0.815 6724 299.208
  83 0.825 5043 300.232
  84 0.835 6697.1 306.07
  85 0.845 3701.9 300.174
  86 0.855 3675 302.668
  87 0.865 3675 297.132
  88 0.875 3632 300.809
  89 0.885 4573.8 302.167
  90 0.895 6324.2 301.445
  91 0.905 5054 296.982
  92 0.915 6713 305.166
  93 0.925 5050.2 308.164
  94 0.935 6716.8 304.537
  95 0.945 5046.8 298.929
  96 0.955 6720.2 299.266
  97 0.965 5060.7 297.812
  98 0.975 6403 298.767
  99 0.985 3494.1 298.043
  100 0.995 3693.8 301.332
60 100 442000
  1 0.005 3680.6 300.574
  2 0.015 3519 298.416
  3 0.025 6409 300.85
  4 0.035 5059 304.485
  5 0.045 6723.5 298.569
  6 0.055 5043.5 301.697
  7 0.065 6719 301.723
  8 0.075 5048 300.15
  9 0.085 6710 301.634
  10 0.095 5057 293.912
  11 0.105 6279.4 304.79
  12 0.115 4622.6 301.392
  13 0.125 3628 302.645
  14 0.135 3675 303.063
  15 0.145 3675 300.074
  16 0.155 3688 297.825
  17 0.165 6711 299.08
  18 0.175 5043 291.96
  19 0.185 6724 299.866
  20 0.195 5043.2 143036
  21 0.205 6724.1 53829.7
  22 0.215 5043.1 71667.2
  23 0.225 6724.2 107356
  24 0.235 5043.1 71667
  25 0.245 6677.1 54205.5
